frame_index,node1_x_cm,node1_y_cm,node1_z_cm,node2_x_cm,node2_y_cm,node2_z_cm,distance_between_cm,node1_heading_deg,node1_dheading_deg,node1_pitch_deg,node1_dpitch_deg,node2_heading_deg,node2_dheading_deg,node2_pitch_deg,node2_dpitch_deg,node1_azimuth_deg,node1_dazimuth_deg,node1_elevation_deg,node1_delevation_deg,node2_azimuth_deg,node2_dazimuth_deg,node2_elevation_deg,node2_delevation_deg
93,118.01050256444006,-8.04514895517862,-20.218725547800307,123.83009808857817,-3.8915176067059254,-5.192581062420754,16.640473657293708,184.75,0.0,-175.3125,0.0625,210.25,1.25,-162.9375,0.0625,-3.9,-1.0999999999999943,-9.7,-3.9000000000000057,-1.8,-2.0,-2.4,0.19999999999998863
94,118.01050256444006,-8.04514895517862,-20.218725547800307,123.83009808857817,-3.8915176067059254,-5.192581062420754,16.640473657293708,184.75,0.0,-175.3125,0.0625,210.3125,1.3125,-162.9375,0.0625,-3.9,-1.0999999999999943,-9.7,-3.9000000000000057,-1.8,-2.0,-2.4,0.19999999999998863
95,118.01050256444006,-8.04514895517862,-20.218725547800307,123.83009808857817,-3.8915176067059254,-5.192581062420754,16.640473657293708,184.75,0.0,-175.3125,0.0625,210.3125,1.3125,-162.9375,0.0625,-3.9,-1.0999999999999943,-9.7,-3.9000000000000057,-1.8,-2.0,-2.4,0.19999999999998863
96,118.01050256444006,-8.04514895517862,-20.218725547800307,123.83009808857817,-3.8915176067059254,-5.192581062420754,16.640473657293708,184.75,0.0,-175.3125,0.0625,210.3125,1.3125,-162.9375,0.0625,-3.9,-1.0999999999999943,-9.7,-3.9000000000000057,-1.8,-2.0,-2.4,0.19999999999998863
97,118.01050256444006,-8.04514895517862,-20.218725547800307,125.64248525627094,2.1930977378908296,-9.228012838081593,16.84828243543318,184.75,0.0,-175.3125,0.0625,210.3125,1.3125,-162.9375,0.0625,-3.9,-1.0999999999999943,-9.7,-3.9000000000000057,1.0,0.8000000000000114,-4.2,-1.5999999999999943
98,125.0183990609748,-1.9639459510046833,-15.57378606930208,123.60731295053537,4.316462483039969,-8.865683097253052,9.296953242493332,184.75,0.0,-175.3125,0.0625,210.3125,1.3125,-162.9375,0.0625,-0.9,1.9000000000000057,-7.1,-1.3000000000000114,2.0,1.8000000000000114,-4.1,-1.5
99,122.42420700303981,-1.9231931256079589,-19.61160033955596,124.6267784833753,4.569856511845323,-8.501911333156022,13.055121774205828,184.75,0.0,-175.3125,0.0625,210.3125,1.3125,-162.9375,0.0625,-0.9,1.9000000000000057,-9.1,-3.3000000000000114,2.1,1.9000000000000057,-3.9,-1.3000000000000114
100,121.70990579731748,-1.699501314376837,-23.660315426691557,122.74214333474852,1.9281876686194404,-7.723233902105545,16.377307752263043,184.75,0.0,-175.3125,0.0625,210.3125,1.3125,-162.9375,0.0625,-0.8,2.0,-11.0,-5.199999999999989,0.9,0.6999999999999886,-3.6,-1.0
101,124.58254500780109,-0.4348768864624666,-18.8414532739074,123.78009213426023,3.889946106281778,-6.273524569512451,13.315436772842933,184.75,0.0,-175.3125,0.0625,210.3125,1.3125,-162.9375,0.0625,-0.2,2.5999999999999943,-8.6,-2.8000000000000114,1.8,1.5999999999999943,-2.9,-0.30000000000001137
102,124.58254500780109,-0.4348768864624666,-18.8414532739074,123.78009213426023,3.889946106281778,-6.273524569512451,13.315436772842933,184.75,0.0,-175.3125,0.0625,210.3125,1.3125,-162.9375,0.0625,-0.2,2.5999999999999943,-8.6,-2.8000000000000114,1.8,1.5999999999999943,-2.9,-0.30000000000001137
103,124.58254500780109,-0.4348768864624666,-18.8414532739074,123.78009213426023,3.889946106281778,-6.273524569512451,13.315436772842933,184.75,0.0,-175.3125,0.0625,210.3125,1.3125,-162.9375,0.0625,-0.2,2.5999999999999943,-8.6,-2.8000000000000114,1.8,1.5999999999999943,-2.9,-0.30000000000001137
